smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.002109006,-0.0048749503,-0.0029154103,0.013548015,-0.008036314,-0.0011320561,-0.0012355782,-0.00520847,-0.0022166148,-0.0033889175,-0.008266582,-0.0061629135,-0.012860427,0.01521188,0.0018944987,-0.024587842,-0.002841957,-0.014616327,-0.009002283,0.0018873345,-0.028859578,-0.0015704466,0.007268263,-0.00914944,-0.003710178,0.00555295,0.0013145613,-0.0014168016,-0.00037928298,-0.0022423323,0.016381333,0.007143418,0.012995496,-0.002290781,-0.009662241,0.0046611093,-0.02052012,-0.018801806,0.0013479427,-0.0015724218,-0.011829884,0.011167412,0.002519071,0.007918225,-0.0053786896,-0.009236918,0.004513463,-0.0011164006,0.017835774,-0.0063459957,-0.00788017,0.0006985888,0.01836773,-0.004262583,0.009887548,0.0004778835,0.0030973563,-0.0005650623,-0.020560397,0.0057994626,0.0042981505,-0.0024694288,0.0061817057,0.004559541,0.017535131,-0.0049748886,0.00645788,0.006412999,0.0059328685,-0.0058448603,0.012681413,-0.01399507,0.0014051553,-0.008601982,-0.0072767404,0.0067340033,0.001619298,0.018014044,-0.0047928737,0.010572497,0.009627931,0.0012427233,0.015790114,0.0025668768,-0.0017345678,0.00747044,0.0006981334,0.0126705235,0.005774186,-0.012294832,-0.0026959423,0.0017727576,-0.0036599366,0.00075025996,0.0073992414,0.009407797,0.0014645588,0.004678849,0.0027375196,0.006147868,0.008528275,0.0009570499,-0.007728339,-0.005794517,0.0075355526,0.009609776,0.0038867686,-0.0070261294,-0.005856649,-0.013292622,-0.0036634477,0.012782374,-0.019940084,-0.003813147,0.004924586,0.0049868757,0.0064464877,-0.0061599584,-0.0005387374,0.00578872,-0.013916008,0.0019396981,0.0031983294,-0.008922027,-0.002048599,-0.0078087864,0.013605118,0.0025006812
CC(C)(CCC(C)(C)N=C=O)CN=C=O,0.0012973119,-0.0045520365,-0.0028139371,0.012859883,-0.008790946,-0.0008238235,-0.0009793397,-0.0053717606,-0.0024926304,-0.003908191,-0.008112909,-0.0061140163,-0.012710093,0.015755009,0.0015392047,-0.023875264,-0.0029364862,-0.015817733,-0.00873784,0.00198468,-0.03051109,-0.0026831788,0.009238201,-0.008640506,-0.0033993025,0.0045357235,0.0014222502,-0.00075115275,-0.0005452344,-0.0027918573,0.017553614,0.006517923,0.013093858,-0.0032118873,-0.010075629,0.005457947,-0.022605725,-0.019013232,0.0012185916,-0.0016021216,-0.011295752,0.011842674,0.001815564,0.008480174,-0.005444442,-0.009489237,0.0046107713,0.00037965178,0.020265885,-0.006872201,-0.008574922,-0.0007114466,0.018378654,-0.004925082,0.010724848,-3.344426e-05,0.0031320648,-0.001082221,-0.020141125,0.0064286506,0.004901858,-0.0020515872,0.0062694335,0.004147468,0.01893662,-0.0039311135,0.006490805,0.0069682477,0.005054199,-0.00560494,0.013029104,-0.015647314,-0.00021788664,-0.007501674,-0.008821128,0.0071462644,0.002333098,0.019947423,-0.006007497,0.010611267,0.011158147,0.0014491566,0.0154944835,0.0033642258,-0.0015762206,0.0081452895,0.0015405668,0.013219305,0.006474603,-0.012097994,-0.0024215728,0.001256654,-0.0043512015,0.0013604234,0.0070337215,0.008981294,0.0020541819,0.0043806946,0.002738977,0.006098681,0.00848978,0.00032693148,-0.008409034,-0.006194339,0.009514466,0.009661395,0.0041089114,-0.0088290125,-0.006769305,-0.014343071,-0.004191355,0.013268247,-0.02048034,-0.0046699345,0.0048089745,0.004876786,0.008147143,-0.0061415164,-0.00042737718,0.006747692,-0.013365474,0.001771776,0.00360227,-0.008540572,-0.0018126736,-0.007325484,0.014071983,0.0023704302
C=CCOCC(CC)(CO)CO,-0.0010441216,-0.0040259324,-0.0028960425,0.011774793,-0.008706354,-0.0007610291,0.0004272936,-0.0062341923,-0.004554586,-0.0050801695,-0.005626365,-0.008382261,-0.012609877,0.016324135,-0.0016106018,-0.021936927,-0.0047045853,-0.015356563,-0.0065748836,0.0012194607,-0.030714827,2.9998599e-05,0.009320207,-0.006695132,-0.0027610247,0.0029975106,0.0026252964,-0.0021338412,-0.0012640338,-0.0026659556,0.017340956,0.0045602643,0.013195071,-0.002771363,-0.009258261,0.006055219,-0.025384791,-0.019778043,0.00040655537,-0.00039777253,-0.007510854,0.01361024,0.0010067853,0.010733838,-0.0068276925,-0.009707811,0.0060344357,0.0011331327,0.02222199,-0.008521789,-0.0073737823,-0.0032101907,0.01946817,-0.0059806504,0.011169363,0.00081866654,0.0008854354,-0.0027954332,-0.018245215,0.007902306,0.0035120584,-0.0030959873,0.004511687,0.0047989096,0.018610243,-0.0025341902,0.0055244965,0.005795691,0.0036977166,-0.0066909543,0.011150973,-0.016505351,-0.00015649572,-0.009643611,-0.010157099,0.005209527,0.0022821054,0.01952586,-0.0044503314,0.008933743,0.013259408,0.0032136254,0.015646044,0.00503586,-0.0011233557,0.00629477,0.001547127,0.013378103,0.0055834446,-0.01309274,-0.0027499394,-3.1888485e-05,-0.005417858,-0.0005999212,0.0076228464,0.007166491,0.0056570466,0.0063625616,0.002054061,0.007859199,0.0091598965,0.0018958142,-0.010017339,-0.007800513,0.012331869,0.007629547,0.0029059378,-0.011100775,-0.009025356,-0.014627381,-0.007560076,0.014231551,-0.018788107,-0.0062133856,0.004265408,0.00446201,0.011443429,-0.00586439,-0.0014694815,0.00818392,-0.010810321,0.003463895,0.0004894724,-0.008922037,-0.0029419526,-0.008370286,0.015613789,0.0021443693
CC(CO)CO,-0.00020255707,-0.0014947485,0.00020318292,0.0086218715,-0.005352953,-3.0086841e-05,-0.000911111,-0.0063921222,-0.0033184732,-0.0038529309,-0.004624517,-0.0066793356,-0.00869214,0.012396686,-0.00048321718,-0.01545753,-0.0062678363,-0.0118642105,-0.006264371,0.003945185,-0.026103837,0.0011305099,0.010745732,-0.0059963083,-0.003135082,0.0019677435,0.00097223883,-0.0014877022,0.00082922075,-0.0049946522,0.014525153,0.002147371,0.0116346255,-0.0034167792,-0.0076637976,0.002414098,-0.021962637,-0.018258303,0.00051141833,-0.0013640244,-0.005750157,0.011706317,-0.0012374804,0.010035999,-0.008277945,-0.005329474,0.0047136284,-0.0005920287,0.020915145,-0.008864046,-0.00558937,-0.0043889955,0.017702857,-0.0055456716,0.007159019,-0.00069011515,-0.0016311947,-0.001671144,-0.01448163,0.0059057004,0.000272844,-0.00032060314,0.0015540158,0.002485582,0.0155368205,0.00027130777,0.0027357873,0.00407526,0.0035941442,-0.0066702664,0.007476254,-0.016242528,0.0017211437,-0.0075867367,-0.007838294,0.001917732,0.0024566352,0.017256305,-0.0024717702,0.008245038,0.013695379,0.008476674,0.0115338825,0.0064231046,-0.0023028413,0.0054339254,0.0028119502,0.009233425,0.0051302086,-0.01124448,-0.0035633054,0.001679033,-0.0057100574,-0.0014680102,0.00412501,0.005909573,0.00571073,0.005018321,0.00081556686,0.004832643,0.00863432,0.0006200811,-0.011099341,-0.008373117,0.010915909,0.0049345666,0.0029380545,-0.009706773,-0.011120884,-0.013895996,-0.007843627,0.011072377,-0.014304578,-0.006145907,0.0024528224,0.0043078125,0.008725923,-0.002462903,-0.0016935233,0.005455843,-0.009723643,0.0064243386,0.00039674714,-0.006503972,-0.0014675474,-0.004426899,0.014168362,0.0009357603
C=CCCO,-2.329424e-05,-0.00080629997,0.0004894864,0.007921344,-0.004704462,7.847324e-05,-0.0017606169,-0.00627622,-0.0028252741,-0.0035881246,-0.0044854637,-0.006009318,-0.0073466916,0.011309918,-0.0001754486,-0.01378404,-0.006197542,-0.011000764,-0.0063797273,0.004222965,-0.024721947,0.0018093735,0.011106751,-0.0060132444,-0.0030453561,0.0015172712,0.00097437296,-0.0005505985,0.0014397707,-0.005298283,0.013816027,0.0014306074,0.01125064,-0.0038037736,-0.0070780646,0.0015529413,-0.020528423,-0.017584201,0.00074607274,-0.0016150661,-0.005127456,0.010745984,-0.00180319,0.010006643,-0.0086581865,-0.0042858673,0.0037072096,-0.001209042,0.019833788,-0.008689135,-0.005269261,-0.0046230126,0.016096314,-0.0049149813,0.0057418384,-0.0010078968,-0.0018890463,-0.0014270386,-0.013313261,0.0057450477,-0.0008217273,-0.00015721377,0.0009244587,0.0020310327,0.014659058,0.000703793,0.0022072096,0.0036669495,0.0032241298,-0.006040872,0.006225264,-0.015906576,0.0022648145,-0.007026572,-0.007519596,0.0012138942,0.0026814612,0.016880423,-0.002008899,0.007561298,0.013359347,0.00852281,0.010924567,0.006415842,-0.0023944862,0.0053228876,0.0028767316,0.007954002,0.0052749505,-0.010641772,-0.003598798,0.0020577265,-0.0055322293,-0.0015278608,0.003359598,0.0051134313,0.005085469,0.004664222,0.0008516277,0.0046229837,0.008477449,0.0006108312,-0.0104013365,-0.008773871,0.0101777585,0.005029487,0.0032983534,-0.009439274,-0.011117538,-0.013457391,-0.0077873487,0.0102626085,-0.013113188,-0.0058874176,0.0023655752,0.0046152067,0.008328405,-0.0016742507,-0.0019042294,0.0046195844,-0.008958386,0.0065986402,0.0006488268,-0.00576667,-0.00058667595,-0.0038369377,0.01362793,-4.822761e-05
O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,0.0032400861,-0.0029514069,-0.0029507577,0.0133339,-0.008844143,-0.0015870191,-0.0006184401,-0.005676751,-0.002758325,-0.0022893418,-0.009482086,-0.0060259793,-0.013589235,0.015068417,0.0030332333,-0.024122018,-0.0044952948,-0.016777534,-0.008586623,0.002546018,-0.03066045,-0.001883365,0.008376116,-0.007446211,-0.003329323,0.005327514,0.0005049524,-0.0017944631,-0.00039390102,-0.002328964,0.016838642,0.008081069,0.013170782,-0.00293639,-0.011062168,0.004714938,-0.0235258,-0.019144565,0.0019699745,-0.0012502065,-0.011677138,0.011159629,0.0016038204,0.009109372,-0.00649367,-0.009592614,0.0043421984,-0.0024995897,0.019135483,-0.006659995,-0.007249921,0.00038678944,0.020508239,-0.0034792917,0.011240862,-0.00070863124,0.0036664875,-0.00055276323,-0.020537691,0.005774154,0.0044551715,-0.002797491,0.0065763798,0.004591207,0.018144157,-0.0045082797,0.0077946307,0.0071858615,0.0071578017,-0.006924794,0.012390962,-0.014228177,0.0018696096,-0.008267526,-0.008965461,0.0076121027,0.0016965736,0.019536592,-0.004358058,0.012320753,0.011412215,0.001691414,0.016888829,0.0024578916,-0.0028255582,0.00845697,0.0010876046,0.013352218,0.0059728622,-0.012343487,-0.002956043,0.0011350056,-0.0041718674,0.00042027608,0.008006685,0.009527786,0.001718577,0.0048941644,0.003123848,0.00490255,0.008682971,6.3970685e-05,-0.008611407,-0.0068063987,0.0077219363,0.009388686,0.0041445987,-0.00839658,-0.00684317,-0.014544614,-0.004287746,0.013880173,-0.020746166,-0.004559884,0.005771013,0.0045240875,0.006977052,-0.0053076865,-0.00039105956,0.0059033157,-0.013433991,0.0019794842,0.002895099,-0.008873687,-0.00051494595,-0.008911468,0.012075471,0.0030892687
CC(C)(CO)CO,-0.000745981,-0.0022881692,-0.0006319564,0.009643232,-0.0065982393,-0.00020998344,-0.0005250238,-0.006425545,-0.0041751745,-0.004543524,-0.004922287,-0.0073174797,-0.010384483,0.013842896,-0.0010738517,-0.017558105,-0.0059430776,-0.013267063,-0.006304843,0.0027929805,-0.027853599,0.00054754014,0.010357842,-0.0062234774,-0.0031486687,0.0023909884,0.0014892914,-0.0017541145,0.00011569541,-0.0043274555,0.015690172,0.0029009278,0.011932341,-0.003259207,-0.008067597,0.0040124413,-0.023432683,-0.018780727,0.00046311016,-0.0013763029,-0.006129369,0.012821247,-0.0004532826,0.010446253,-0.007896131,-0.00694866,0.005512744,0.0004044529,0.022106107,-0.008986133,-0.0063128504,-0.0041180747,0.01874564,-0.0059431167,0.008653348,-0.00014057895,-0.0009875912,-0.0020927698,-0.015914148,0.0064284257,0.0015587443,-0.00095670205,0.0025282137,0.0033962692,0.016927596,-0.00044220127,0.0037504092,0.004832143,0.0035153897,-0.006984226,0.009131033,-0.016656067,0.0009858962,-0.008710721,-0.008926453,0.0030499762,0.002319498,0.01818427,-0.0031822985,0.008676969,0.013704022,0.006981494,0.012833241,0.0061504086,-0.0018342417,0.0057478184,0.0023648976,0.010998678,0.005418984,-0.011922949,-0.0033176895,0.0009338185,-0.005485477,-0.0013020136,0.005529362,0.006286089,0.0058609694,0.0055291583,0.0011988862,0.0059187515,0.0086757485,0.001141822,-0.01099271,-0.008078243,0.011696793,0.005804501,0.0029237056,-0.010412708,-0.010553368,-0.014311569,-0.007926531,0.012144245,-0.015732663,-0.0064448817,0.0029163277,0.004180624,0.010082288,-0.0037528323,-0.0017834988,0.0067066075,-0.010327585,0.005564158,-7.84616e-05,-0.007372635,-0.0021927892,-0.0058255536,0.014741909,0.0015405826
OCC1CCC(CO)CC1,-0.0011092611,-0.0032878984,-0.0017586332,0.010983087,-0.008373585,-0.0002679024,-0.00032662228,-0.006305276,-0.004628262,-0.0048330515,-0.005656928,-0.007984491,-0.01190833,0.015587313,-0.0014355718,-0.020308495,-0.0053209737,-0.014795985,-0.006271968,0.0021332148,-0.029951163,0.00031754863,0.0100935865,-0.007328649,-0.0033743673,0.002862685,0.0021180795,-0.0020932546,-0.0006336253,-0.0036597047,0.016921906,0.0038561742,0.013099762,-0.0028108193,-0.008599227,0.0051931366,-0.024728669,-0.019681266,0.00070050894,-0.0005189441,-0.006505413,0.013551818,0.00084411586,0.010784533,-0.0072723245,-0.008817258,0.0060675973,0.00089218654,0.022322483,-0.008751316,-0.0074256607,-0.0037832633,0.019755747,-0.0054928125,0.010962458,0.0010266681,-0.00017798599,-0.002618113,-0.016808346,0.007440445,0.0031373948,-0.002464137,0.0035968933,0.004761627,0.01817684,-0.0016060546,0.0047266493,0.005398812,0.0038626427,-0.007511767,0.010052027,-0.016471732,0.0003220681,-0.009808276,-0.010017542,0.0038066125,0.0020659901,0.01937725,-0.0038310578,0.008733208,0.013894901,0.0047590733,0.015033739,0.0052678017,-0.0014734454,0.005803982,0.0019837879,0.012973069,0.0055834926,-0.012730449,-0.0031621438,0.0004899092,-0.005108067,-0.0011514998,0.0070805503,0.0065589286,0.0062866113,0.005784694,0.0018716652,0.0073551154,0.009133434,0.0020352853,-0.010833018,-0.0083227735,0.01239394,0.0070244786,0.0028189374,-0.010601889,-0.009753576,-0.0146316225,-0.008416448,0.014039423,-0.018172909,-0.0065738703,0.0038427226,0.0042786417,0.011709883,-0.005175815,-0.0017131849,0.008051555,-0.010838799,0.0044510067,-0.00021445192,-0.008736345,-0.0027448921,-0.007593132,0.015427234,0.0018947329
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0.0025539547,-0.0042908285,-0.002486324,0.013331745,-0.007895505,-0.0015156511,-0.0014344584,-0.004864806,-0.002405303,-0.0024234299,-0.008644978,-0.0062162178,-0.01200112,0.014732186,0.0021719984,-0.024680527,-0.0031428933,-0.015651029,-0.008378217,0.0028956383,-0.028807739,-0.0022985858,0.008148586,-0.00944272,-0.004042304,0.00526292,0.0015205271,-0.0010861765,-0.00018423516,-0.0031547314,0.016374761,0.0068417094,0.012784718,-0.0023268086,-0.009625433,0.0039174464,-0.020668667,-0.018490348,0.001391062,-0.0006034309,-0.011709767,0.010662507,0.0015689693,0.0082099,-0.005976786,-0.008684597,0.004132068,-0.0017329091,0.017523032,-0.0055604223,-0.007880587,0.0005590655,0.017453618,-0.00396692,0.010896608,-0.00029163389,0.0031963596,-0.00092646596,-0.020247769,0.0058759535,0.004377911,-0.0026049465,0.005701486,0.004398289,0.017660987,-0.004298046,0.0067037325,0.0064685643,0.005709459,-0.00625065,0.01232703,-0.014009128,0.0013930276,-0.008104195,-0.007785227,0.006479117,0.002045095,0.01869092,-0.004967655,0.009642269,0.010579216,0.001762636,0.01553677,0.0020013726,-0.0011725333,0.007858673,0.0013911556,0.012321227,0.0060831555,-0.012000324,-0.0031444384,0.0020960132,-0.003557928,0.0014514173,0.0066643814,0.009075045,0.001089843,0.0043049995,0.003190121,0.005775417,0.008343592,0.0011315038,-0.008334931,-0.006196101,0.0078078527,0.009878455,0.0041837515,-0.006507485,-0.0063951565,-0.0131959915,-0.004216049,0.012955204,-0.020895654,-0.004030798,0.0054324437,0.0055624982,0.006467377,-0.005344943,-0.00039099413,0.0065110857,-0.013738821,0.001667154,0.003387021,-0.008994823,-0.0018295939,-0.0071397093,0.012796244,0.002288634
O=C=NCCCCCCN=C=O,-0.0010132473,-0.004157359,-0.0027058814,0.0106052905,-0.00861066,4.7306996e-05,7.763971e-05,-0.005515624,-0.004056231,-0.0049983277,-0.005338923,-0.0074904356,-0.012023881,0.015330417,-0.0018986478,-0.019849652,-0.0044760797,-0.014607623,-0.0061665294,0.0026352182,-0.028868206,-0.00035836012,0.0106696095,-0.0075154807,-0.0033960792,0.0030344636,0.0018352014,-0.0020064982,-0.00075420644,-0.0031144358,0.017027367,0.004024587,0.013286633,-0.0025440434,-0.0077341925,0.0056337975,-0.023880921,-0.018356629,0.000551292,0.00060272124,-0.0063325567,0.012369365,0.0012552475,0.010336959,-0.006834888,-0.009431786,0.005080724,0.00063973665,0.02140189,-0.0078004776,-0.0071104993,-0.004576497,0.018137593,-0.005454127,0.010015143,0.000646411,-0.000395027,-0.002243681,-0.01674813,0.007817859,0.0029569902,-0.002365604,0.0036165218,0.004835001,0.018076492,-0.0016149534,0.004522347,0.005170387,0.0033180108,-0.006619246,0.010425208,-0.016507985,-0.00016160123,-0.009012173,-0.0098431595,0.0041914517,0.0018999428,0.01941311,-0.004471631,0.008049017,0.013086394,0.004000718,0.014271222,0.005498924,-0.0009985846,0.0058071166,0.0015074583,0.012419905,0.0054023517,-0.012784746,-0.003182319,0.0006010067,-0.0055962354,-0.00094749825,0.005940092,0.0059777726,0.005639295,0.006132356,0.0018603916,0.007483187,0.009867923,0.0024253968,-0.009695221,-0.008232359,0.011874665,0.007177179,0.0034998273,-0.010900146,-0.009318131,-0.014173493,-0.0075607933,0.013575746,-0.018016944,-0.0061500426,0.004049423,0.0043127816,0.010913239,-0.0055151386,-0.001723178,0.007197379,-0.010098574,0.0038063684,0.00052782986,-0.009292249,-0.0030404064,-0.0072520333,0.015698865,0.00091239065
O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0023508668,-0.0052031334,-0.00043758564,0.0099764,-0.0046047787,-0.0021861847,-0.0023672748,-0.0046859514,-0.0024843225,-0.003830112,-0.006996498,-0.0030459764,-0.010051157,0.010723449,0.0019106078,-0.018284174,-0.0034674183,-0.0099226255,-0.005891801,0.0028099623,-0.020190679,0.0006146019,0.0044820253,-0.0075270906,-0.0033871743,0.006052205,4.645437e-05,-0.0020324015,0.00071106013,-0.0011707852,0.010860263,0.0043274197,0.0098588355,-0.0018439426,-0.004973119,0.0025273636,-0.013669265,-0.0139360335,0.0027411352,-0.0026225238,-0.007709232,0.006696108,0.00091678184,0.0056020245,-0.0019711368,-0.0079126125,0.0031217989,-0.0021520676,0.01260983,-0.004225446,-0.0051718093,0.0005769506,0.013319587,-0.0011758923,0.0065837754,0.0013367883,0.002403249,0.00055773184,-0.016368482,0.003522228,0.0028124228,-0.00019509252,0.005396855,0.0044845054,0.011676326,-0.0035785977,0.0033791454,0.0041223858,0.0045433203,-0.0026175631,0.009202184,-0.010771293,0.002601225,-0.0057342118,-0.002945668,0.004617301,0.0018129051,0.013474844,-0.0036306093,0.008527625,0.006327655,-0.0010600984,0.011344755,0.0025487426,-0.0013607051,0.004820427,0.0007673828,0.009040923,0.006258554,-0.009763254,-0.003673941,0.0013400353,-0.0027624792,0.00189657,0.0050500203,0.008373117,0.0012397943,0.003009453,0.0035073294,0.004267697,0.0058229323,0.003653104,-0.005128756,-0.005308234,0.0048022177,0.008122152,0.004573947,-0.0042591253,-0.0035546422,-0.008607555,-0.0023017414,0.009600665,-0.014736049,-0.003404769,0.002480817,0.0034410073,0.0040214704,-0.0029386198,0.00019086082,0.0035521304,-0.011617187,0.0016248114,0.0025356505,-0.006156408,-0.002459261,-0.004214614,0.012000724,0.0027510114
CCO[Si](CCCN(CCC(=O)OCCO)CCC(=O)OCCO)(OCC)OCC,0.0035773702,-0.00473658,0.00016892515,0.008959945,-0.0036802343,-0.0024861326,-0.0028220178,-0.0047175256,-0.0017649834,-0.00301015,-0.007578001,-0.0025690922,-0.009254683,0.009921184,0.0027964222,-0.016989099,-0.0029766448,-0.009315614,-0.0060142823,0.0038203727,-0.019447159,-0.00051651197,0.004883853,-0.0076754317,-0.0040594665,0.005718367,0.00031441404,-0.0015212988,0.0017877133,-0.0017175749,0.010882529,0.0042174715,0.010275241,-0.0024847172,-0.004501898,0.00228546,-0.013038792,-0.013769369,0.0022104783,-0.0025166078,-0.008225585,0.006369777,0.0011057511,0.0056082853,-0.0014288705,-0.0073382026,0.0023937533,-0.002117401,0.012824954,-0.004313613,-0.004660255,0.00096393004,0.012222368,-0.0012889248,0.0056326734,0.00012624357,0.0027140686,-6.0507096e-05,-0.015513809,0.0033110348,0.0023077652,0.0007670885,0.005074173,0.004086121,0.011807252,-0.003525164,0.0034222787,0.0039398307,0.0054298723,-0.0031781993,0.009323003,-0.011173943,0.002666792,-0.004226925,-0.0024567433,0.003736171,0.0031043328,0.014147283,-0.0049201446,0.007660438,0.0067554433,-0.00045727938,0.011225626,0.001091499,-0.0011867657,0.00604136,0.0012279693,0.008114045,0.006130193,-0.009044272,-0.0043863608,0.0012855465,-0.003034547,0.0022126376,0.0049370676,0.009468592,0.00010361057,0.002773251,0.003093417,0.003743819,0.006590454,0.0017857505,-0.004760841,-0.0052016107,0.0042275107,0.007979956,0.0048747566,-0.0028987734,-0.0049557136,-0.0092245275,-0.0017836802,0.008842297,-0.013728863,-0.0028498368,0.0030116849,0.004016837,0.0043354025,-0.002850283,0.0010161081,0.0027752472,-0.01139362,0.0014330857,0.0023984248,-0.0063746152,-0.00191702,-0.004480949,0.010956322,0.0033448478
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,0.0019042064,-0.0042894334,-0.0038169455,0.013684534,-0.0089569595,-0.0011368084,-0.001217382,-0.005391308,-0.0022144765,-0.003566707,-0.009150552,-0.0064783944,-0.013598112,0.0160938,0.002089459,-0.025974069,-0.0028673895,-0.016488539,-0.008822644,0.001922017,-0.031207664,-0.0022563364,0.008559415,-0.009127247,-0.0040550614,0.005409788,0.0017682523,-0.00087035366,-0.0003683744,-0.0030173082,0.017904863,0.0072890795,0.013211397,-0.0030342534,-0.010387111,0.0051148366,-0.022814443,-0.019204324,0.001243264,-0.0009312993,-0.011804025,0.011542913,0.0021669362,0.008682691,-0.005626345,-0.010256018,0.004642628,-0.00083795004,0.019480413,-0.006270177,-0.008579968,0.00025951304,0.01917354,-0.0047902395,0.011809293,0.00031232974,0.0034510912,-0.0005158344,-0.021580216,0.0065415925,0.0052790362,-0.0028121527,0.0068017626,0.0042533483,0.018784417,-0.0044817072,0.0067662,0.006932079,0.0064627836,-0.006245655,0.0127699245,-0.0144146755,0.0007929113,-0.00797545,-0.008696565,0.0071617095,0.0021589864,0.019450236,-0.005696931,0.010812947,0.010997315,0.0013852287,0.016127879,0.0027380446,-0.001821313,0.008191147,0.0010063676,0.013593142,0.005910648,-0.012502872,-0.0023495052,0.0014339816,-0.004322115,0.00090271747,0.0075777965,0.0094262725,0.0019578282,0.004629797,0.0029412296,0.006261862,0.008648018,0.00058583263,-0.008547905,-0.0059976047,0.008592466,0.00981148,0.004336683,-0.008292171,-0.006265465,-0.0141398655,-0.0043138806,0.013755206,-0.021384489,-0.004142966,0.005548179,0.0045640827,0.0076466324,-0.0060281893,-0.00059210346,0.006537783,-0.013767481,0.0015431335,0.004212348,-0.009381933,-0.0017958065,-0.008067522,0.013212895,0.0029707756
