smiles_a,smiles_b,groups_a,groups_b,compatibility_reason
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(N)cc1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1cc(N)cc(N)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,N#CNC(=N)N,aromatic;epoxy;ester;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ester;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。
O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,OCCCCCCO,aromatic;epoxy;ester;ether,hydroxyl,环氧-羟基醚化，常需催化剂。
Nc1ccc(-c2ccc(N)cc2)cc1,CC12CCCCC1C(=O)OC2=O,aromatic;primary_amine,anhydride;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
Nc1ccc(-c2ccc(N)cc2)cc1,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
Nc1ccc(-c2ccc(N)cc2)cc1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
Nc1ccc(-c2ccc(N)cc2)cc1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;primary_amine,epoxy;ether;nitrile;vinyl,环氧-伯胺开环固化。
Nc1ccc(-c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
Nc1ccc(-c2ccc(N)cc2)cc1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
Nc1ccc(-c2ccc(N)cc2)cc1,Cc1ccc(N=C=O)cc1N=C=O,aromatic;primary_amine,aromatic;isocyanate,异氰酸酯-伯胺形成聚脲。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,CC12CCCCC1C(=O)OC2=O,aromatic;primary_amine,anhydride;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;primary_amine,epoxy;ether;nitrile;vinyl,环氧-伯胺开环固化。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,Cc1ccc(N=C=O)cc1N=C=O,aromatic;primary_amine,aromatic;isocyanate,异氰酸酯-伯胺形成聚脲。
O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,CC12CCCCC1C(=O)OC2=O,aromatic;ether;hydroxyl;phenol,anhydride;ester;ether,酸酐-羟基酯化。
O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;ether;hydroxyl;phenol,epoxy;ether;nitrile;vinyl,环氧-羟基醚化，常需催化剂。
O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-羟基酯化。
O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,Cc1ccc(N=C=O)cc1N=C=O,aromatic;ether;hydroxyl;phenol,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。
CC12CCCCC1C(=O)OC2=O,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,anhydride;ester;ether,aromatic;carboxylic_acid;hydroxyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,O=C(O)CCC(=O)O,anhydride;ester;ether,carboxylic_acid;hydroxyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,anhydride;ester;ether,aromatic;ether;hydroxyl;phenol,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,C=CC(=O)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,anhydride;ester;ether,ester;ether;hydroxyl;vinyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,anhydride;ester;ether,ester;ether;hydroxyl;vinyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,anhydride;ester;ether,ester;ether;hydroxyl;vinyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,O=C(OCCCCCCO)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCO,anhydride;ester;ether,ester;ether;hydroxyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,OCc1cccc(CO)n1,anhydride;ester;ether,aromatic;hydroxyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,CC(C)(O)C(=O)c1ccc(OCCO)cc1,anhydride;ester;ether,aromatic;ether;hydroxyl,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,Oc1ccc(Oc2ccc(O)cc2)cc1,anhydride;ester;ether,aromatic;ether;hydroxyl;phenol,酸酐-羟基酯化。
CC12CCCCC1C(=O)OC2=O,Nc1ccccc1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1ccc(N)cc1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1cc(N)cc(N)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,N#CC(CC=CCC1CO1)CCC=CCC1CO1,anhydride;ester;ether,epoxy;ether;nitrile;vinyl,环氧-酸酐固化，常需催化剂。
CC12CCCCC1C(=O)OC2=O,N#CNC(=N)N,anhydride;ester;ether,nitrile;primary_amine;secondary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。
CC12CCCCC1C(=O)OC2=O,OCCCCCCO,anhydride;ester;ether,hydroxyl,酸酐-羟基酯化。
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;carboxylic_acid;hydroxyl,epoxy;ether;nitrile;vinyl,环氧-羧酸开环酯化。
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;carboxylic_acid;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,Cc1ccc(N=C=O)cc1N=C=O,aromatic;carboxylic_acid;hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。
O=C(O)CCC(=O)O,N#CC(CC=CCC1CO1)CCC=CCC1CO1,carboxylic_acid;hydroxyl,epoxy;ether;nitrile;vinyl,环氧-羧酸开环酯化。
O=C(O)CCC(=O)O,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,carboxylic_acid;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。
O=C(O)CCC(=O)O,Cc1ccc(N=C=O)cc1N=C=O,carboxylic_acid;hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。
C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;ether;hydroxyl;phenol,epoxy;ether;nitrile;vinyl,环氧-羟基醚化，常需催化剂。
C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-羟基酯化。
C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,Cc1ccc(N=C=O)cc1N=C=O,aromatic;ether;hydroxyl;phenol,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OC(C)(C)C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCC(CC)CCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(C)CCCCCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,aromatic;imide;maleimide;vinyl,ester;ether;hydroxyl;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOCCOc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOCCOCCOc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(C)(C)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCCOc1ccc(C(C)(C)c2ccc(OCCOCCOC(=O)C(=C)C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCCOCCOCCOc1ccc(C(C)(C)c2ccc(OCCOCCOCCOC(=O)C(=C)C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCCCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;hydroxyl;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOCCOCC(CC)(COCCOCCOC(=O)C=C)COCCOCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOCCOCCOCCOCC(CC)(COCCOCCOCCOCCOCCOC(=O)C=C)COCCOCCOCCOCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OC(C)COC(C)COCC(CC)(COCC(C)OCC(C)OC(=O)C=C)COCC(C)OCC(C)OC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(C)OCC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;hydroxyl;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CCOc1ccc(SSc2ccc(OCC=C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CN1CCCC1=O,aromatic;imide;maleimide;vinyl,vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=Cc1ccc(C=C)cc1,aromatic;imide;maleimide;vinyl,aromatic;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCOCCOCCOCCOCCOCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,aromatic;imide;maleimide;vinyl,aromatic;ether;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCOc1ccc(C(=O)Oc2ccc(C)c(OC(=O)c3ccc(OCCCOC(=O)C=C)cc3)c2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,O=C(CCS)OCCC(COC(=O)CCS)(COC(=O)CCS)OC(=O)CCS,aromatic;imide;maleimide;vinyl,ester;ether;thiol,马来酰亚胺-硫醇 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;imide;maleimide;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccccc1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(N)cc1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1cc(N)cc(N)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;imide;maleimide;vinyl,epoxy;ether;nitrile;vinyl,马来酰亚胺与烯基共聚/加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,N#CNC(=N)N,aromatic;imide;maleimide;vinyl,nitrile;primary_amine;secondary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;imide;maleimide;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=C(CCS)OCCC(COC(=O)CCS)(COC(=O)CCS)OC(=O)CCS,ester;ether;vinyl,ester;ether;thiol,硫醇-烯点击反应。
