smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.007467118,0.000784046,-0.008066735,0.0037735305,-0.0057646334,0.00020030001,-0.002260183,-0.0034545613,0.0013968991,0.002999736,0.004631076,-0.0023145264,0.0053761285,-0.0021229219,-0.0011354052,0.00021169335,-0.00081420224,0.0025096107,3.9866194e-05,0.0023702234,7.6821074e-05,0.00010421127,0.00036717928,0.00720373,-0.0035053827,0.0005174228,-0.0017824552,-0.0022173487,-0.0037801005,0.0023632701,0.0014760438,0.00633311,-0.002497032,0.00032211095,-0.0012153417,0.0014621336,-0.0011542197,0.005385747,-0.002487274,-0.0018965332,-0.00580231,-0.0020475527,-0.0018346664,-0.00066876784,0.0003857375,0.0010261023,0.0023021623,0.0018913504,-0.011718899,0.009093418,0.0029878942,0.0021911203,-0.0020518145,-0.0041238796,-2.8641894e-05,-0.0059878253,0.0037360135,0.005159514,0.004940795,0.0012495546,0.001968633,-0.0036831722,0.0011937134,-0.008902361
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.0073980624,0.0010200841,-0.0090162,0.0032795318,-0.0049050506,-9.214366e-05,-0.0024562348,-0.0017106998,0.0012350921,0.0027152207,0.0054319,-0.002266089,0.0049850475,-0.0022122413,-0.0013241209,-0.00020230003,-0.0007571187,0.0032860674,-0.0001113629,0.00086072227,-2.892688e-05,0.00024259463,0.0010990512,0.008310338,-0.0026537348,0.0004513478,-0.0017748922,-0.0026780684,-0.0019682217,0.0024388693,0.0015739934,0.0058609396,-0.003495933,-0.00030638324,-0.0019999666,0.0014253799,3.1597912e-05,0.0051583834,-0.0024737082,-0.0017318493,-0.004891419,-0.002178359,-0.0017919391,-0.00070969574,0.00030987617,-0.0005315468,0.0017397003,0.0025573745,-0.0108304415,0.0091419695,0.0044091847,0.003352683,-0.0017357678,-0.0038597537,-0.00057075545,-0.0062489174,0.003084803,0.0042365836,0.003894182,0.00019528624,0.0009916243,-0.0027093738,0.00021336786,-0.007805664
NCCCOCCOCCCN,0.0012183795,0.006582221,-0.0017385213,0.0014499938,0.0021076407,0.00084641995,-0.003669466,-0.0010652309,-0.0019227928,-0.0013719117,-0.0026836647,-0.0005085807,0.0061672647,-0.003511615,-0.0011494253,-0.00065664575,0.002484154,0.004723124,-0.00041250512,0.0019650124,0.0049466267,0.0023732483,0.001231944,0.006584214,0.0018103868,-0.002334084,0.0016863213,0.002828708,-0.0032652244,0.0007831352,0.002226418,0.00065237004,0.0008067731,-0.0011156504,0.0016668587,0.0041237846,0.0015244503,0.0026048115,-0.003562782,-0.0011915294,-0.0017092042,-0.00032209,-0.0018035648,-0.00066091307,-0.0035406686,0.003282722,-3.0027702e-05,0.0014037695,-0.0021427562,0.012151157,0.0041943826,0.004633494,-0.001411804,-0.00073401816,-0.00038012303,0.002555421,0.003287321,-0.00020835176,-0.0017715953,-0.002048361,0.0017808047,-0.003981866,0.0038687587,-0.007157361
CC(C)(C)N,0.0013670987,0.0069943666,-0.0011786781,0.0010169232,0.0023577698,0.0009810359,-0.0042261397,-0.0008237742,-0.0020586327,-0.002663575,-0.0033352636,0.00036139868,0.0061307363,-0.002952112,-0.0013329182,-0.0009990018,0.0028751409,0.005245056,-0.00053878035,0.0023996127,0.0050676037,0.0019404497,0.0010345585,0.006130498,0.0020851176,-0.002112199,0.0008661089,0.003540489,-0.0029889923,0.0013764622,0.0024321973,0.0011103135,0.0011349088,-0.0012450279,0.001963856,0.004277082,0.0015323032,0.0023805052,-0.0036978517,-0.002053869,-0.0006883284,0.00043020863,-0.002752481,-0.0014475323,-0.003503895,0.0037845122,0.00022135768,0.0015297551,-0.0025023182,0.012449662,0.0044413544,0.0055528223,-0.0021016477,-0.00040036533,-0.0006864965,0.0034857509,0.00316461,-0.00078459876,-0.0022050254,-0.0014467249,0.0017052488,-0.0039894134,0.004357839,-0.0076941745
CCCCN,0.0018542847,0.007175792,-0.0012394367,0.0010050591,0.0023933928,0.0010219426,-0.004364799,-0.00045567873,-0.0021873536,-0.0027519455,-0.003251601,0.00043530937,0.006296655,-0.0029004682,-0.0012041759,-0.0012560114,0.0031673396,0.005372891,-0.00055036135,0.0022510905,0.0049079256,0.0022025425,0.0011952354,0.005946275,0.0020977352,-0.002180912,0.00078337046,0.0038820496,-0.003598569,0.0014979346,0.0024087918,0.0010068542,0.0013019345,-0.0014241361,0.0021568723,0.004421791,0.0013615005,0.0022491692,-0.0038072104,-0.0018964326,-0.0008402122,0.0004775962,-0.002545801,-0.0014545284,-0.0035293482,0.0035220338,0.0003288472,0.0014528129,-0.0024997192,0.012507479,0.004447679,0.005451027,-0.002079973,-0.00038606673,-0.0007685367,0.0040754494,0.0030423012,-0.00040939962,-0.002076272,-0.0013973871,0.001600015,-0.003981014,0.0043500373,-0.0076145995
CCCCCCCCCCCCCCCCN,0.0017789779,0.0069254003,-0.0020538438,0.00076100044,0.0025191698,0.0012721231,-0.003514954,-0.0012018175,-0.001941815,-0.0015096478,-0.0018387474,-0.00045145204,0.005979676,-0.003739223,-0.00093364157,-0.0005794298,0.0030004904,0.0049132984,-0.00029953476,0.0022927779,0.004904476,0.0028034002,0.001045061,0.006195642,0.001761198,-0.002427591,0.0012620459,0.002994527,-0.0031844322,0.0012510549,0.0021141896,0.00076688174,0.0012108111,-0.001299717,0.00090637594,0.0042068716,0.0013091099,0.002985226,-0.0040350715,-0.00057127606,-0.0019662278,0.00037822733,-0.0018790476,-0.00055877864,-0.0032384014,0.003238256,0.00013262406,0.0010035895,-0.0019427682,0.01210282,0.004136229,0.0040399353,-0.0010129963,-0.0009629,-0.0004983144,0.0038795662,0.0027038362,0.00039832527,-0.001128953,-0.0018124068,0.0021745488,-0.0038533248,0.0037502144,-0.007059724
CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.0023639416,0.0038278503,-0.005332605,0.0046097506,-0.0054748617,-0.00063776236,-0.00095796026,-0.0047805803,-0.0002263533,0.0005978383,-0.00014920346,-0.0021420207,0.003744468,-0.0008233581,0.0012784004,0.0014072713,-0.003092396,0.0018459447,0.000828187,0.0026875641,-0.0044670515,0.0008523688,0.00053185713,0.006398798,-0.00034670718,0.0014306759,-0.0008472975,-5.574152e-05,-0.008028638,-0.00021246728,-0.0015592254,0.0034264484,-0.0029706997,-0.0014055348,0.0010601822,-0.0015157536,-0.0016271956,0.0028413674,-0.0011150856,0.0050440542,-0.0038564373,-0.005159547,-0.0032122442,-0.00039424747,0.0008600629,0.0054053357,-0.0007794043,0.0012204684,-0.0121776275,0.010437302,0.004481798,-0.0033753414,0.0002443595,-0.002809655,0.0020445604,-0.0063604424,0.0077578546,0.0021788147,0.003929043,0.0009823758,0.00043615932,-0.0036068251,0.0024629124,-0.008803128
CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.0023639416,0.0038278503,-0.005332605,0.0046097506,-0.0054748617,-0.00063776236,-0.00095796026,-0.0047805803,-0.0002263533,0.0005978383,-0.00014920346,-0.0021420207,0.003744468,-0.0008233581,0.0012784004,0.0014072713,-0.003092396,0.0018459447,0.000828187,0.0026875641,-0.0044670515,0.0008523688,0.00053185713,0.006398798,-0.00034670718,0.0014306759,-0.0008472975,-5.574152e-05,-0.008028638,-0.00021246728,-0.0015592254,0.0034264484,-0.0029706997,-0.0014055348,0.0010601822,-0.0015157536,-0.0016271956,0.0028413674,-0.0011150856,0.0050440542,-0.0038564373,-0.005159547,-0.0032122442,-0.00039424747,0.0008600629,0.0054053357,-0.0007794043,0.0012204684,-0.0121776275,0.010437302,0.004481798,-0.0033753414,0.0002443595,-0.002809655,0.0020445604,-0.0063604424,0.0077578546,0.0021788147,0.003929043,0.0009823758,0.00043615932,-0.0036068251,0.0024629124,-0.008803128
CC(N)COC(C)COCC(C)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,0.0035592886,0.0040487135,-0.002887168,0.0019515329,0.0012119189,0.00043377466,-0.0020519178,-0.0032687443,-0.003431295,0.0004966762,-0.00019906648,-0.0015003562,0.005513113,-0.0020463876,-0.00010164827,0.00040939823,0.0018072827,0.0032938085,0.00065065455,0.0026945616,0.0013187183,0.0042435545,-2.791523e-05,0.005864721,0.0012013968,-0.0015997174,0.0005360906,0.0020437194,-0.0025312752,0.002682521,0.0024750498,0.002416595,-0.00034915376,-0.0005887118,-0.002082751,0.0042348616,0.0003231559,0.0031118821,-0.0041137394,-0.00033892877,-0.0041349055,-0.0014146324,-0.002811254,-0.0014917813,-0.0008929861,0.003960345,0.0006474061,-0.0011409279,-0.0020245435,0.011294076,0.0033144206,0.00388262,-0.00012947153,-0.0018255673,0.00070069823,0.0012107836,0.0027627423,0.00031437958,0.0026600547,-0.0017366195,0.0005819923,-0.0033159452,0.0029137312,-0.007310574
CC(N)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)(COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.002463569,0.0029243873,-0.0037279371,0.0056505743,-0.004575545,-0.0017038211,-0.0011823857,-0.0040167207,0.0003885012,0.0006840341,-0.0013918635,-0.0013398256,0.004146738,-0.0005662069,0.0015987717,0.00038268045,-0.0017963527,0.0025061332,-9.449292e-05,0.0031090316,-0.0029492918,0.0016514137,-0.0002502494,0.0050974526,0.00022500567,-0.00015418557,-0.00044375542,-0.00021481235,-0.007253919,-0.0010579266,-0.0015982497,0.0045560077,-0.0045444854,-0.0024571638,0.0006376939,-0.0016170777,-0.0015419926,0.004175503,-0.0006360663,0.0037978152,-0.0023183292,-0.003485439,-0.0043617515,-0.0015016906,-0.0017033061,0.005888057,0.00028966554,0.0026891734,-0.01213672,0.010110532,0.005583768,-0.0036154585,-0.0013614777,-0.002405338,6.0365535e-05,-0.0043891766,0.008559059,0.0016168146,0.0026355162,0.0012647305,0.00030705053,-0.005081932,0.001968218,-0.008361397
CC(N)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)(COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.00267505,0.0039533637,-0.0043038996,0.00505972,-0.0029874872,-0.0015838556,-0.001422409,-0.004080978,-0.00037966017,0.0016784165,-0.0015380457,-0.002086361,0.0051110573,-0.001207862,0.002847951,0.00095511787,-0.00014369283,0.0024421979,-0.0010087248,0.002826421,-0.0029173605,0.0029018447,0.0013480822,0.005621044,0.0006125588,-0.0016571819,-0.00058606965,8.0258586e-05,-0.006454522,-0.0003103055,0.00030699186,0.0027871188,-0.004490708,-0.0020898306,0.0012543336,-0.0025331378,-0.0010948405,0.004196843,0.0007896386,0.0032520825,-0.0022660717,-0.0019020168,-0.0035858415,-0.0012963954,-0.00031477492,0.005672314,0.0018142657,0.002605807,-0.011584787,0.010377556,0.0055463333,-0.002908914,-0.0027353754,-0.0016982397,-0.0007106606,-0.004460032,0.007855364,0.002682235,0.001966549,0.00019198284,-0.0005403012,-0.0048229266,0.00093152,-0.007820012
CC(N)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)(COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.002463569,0.0029243873,-0.0037279371,0.0056505743,-0.004575545,-0.0017038211,-0.0011823857,-0.0040167207,0.0003885012,0.0006840341,-0.0013918635,-0.0013398256,0.004146738,-0.0005662069,0.0015987717,0.00038268045,-0.0017963527,0.0025061332,-9.449292e-05,0.0031090316,-0.0029492918,0.0016514137,-0.0002502494,0.0050974526,0.00022500567,-0.00015418557,-0.00044375542,-0.00021481235,-0.007253919,-0.0010579266,-0.0015982497,0.0045560077,-0.0045444854,-0.0024571638,0.0006376939,-0.0016170777,-0.0015419926,0.004175503,-0.0006360663,0.0037978152,-0.0023183292,-0.003485439,-0.0043617515,-0.0015016906,-0.0017033061,0.005888057,0.00028966554,0.0026891734,-0.01213672,0.010110532,0.005583768,-0.0036154585,-0.0013614777,-0.002405338,6.0365535e-05,-0.0043891766,0.008559059,0.0016168146,0.0026355162,0.0012647305,0.00030705053,-0.005081932,0.001968218,-0.008361397
CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,0.0038685529,0.004474627,-0.0048954356,0.0021162685,0.00040695444,0.0019083717,-0.0013009626,-0.0024274166,-0.0027829064,0.002560949,0.0017742813,-0.003674325,0.0044085328,-0.0011031386,4.482828e-05,-1.39493495e-05,0.001042542,0.0016724002,0.000500815,0.0021782946,-0.00036905892,0.0023276974,-0.0027540398,0.008120554,-0.0018701162,-0.0033143868,-0.0023534102,0.00013916288,-0.00053126924,0.0013420181,0.0032575275,0.0022716578,-0.00041534333,-0.0023673498,-0.002832813,0.0025368575,0.00051722303,0.0027573518,-0.0028517395,-0.0040159775,-0.0047001047,-0.000739828,-0.0037005339,-0.0039445776,0.0016021435,8.844491e-05,0.0025778366,-0.0017445274,-0.0048873834,0.009706343,0.0042291917,0.006038537,-0.0039597666,-0.0026705954,0.0005731704,-0.0007538609,0.0014107414,0.002641316,0.0035435446,-0.002419372,0.0015298491,-0.0022429777,0.002534166,-0.008585936
CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.0070989477,-0.00050198846,-0.0065334737,0.0021240045,-0.004865749,3.7754537e-05,-0.0020200517,-0.0021825924,0.00013686065,0.0015932526,0.002728438,-0.0040844567,0.0063561834,-0.0017987397,0.0018127393,-0.00013748743,-5.3690746e-05,0.003128836,-0.00021422282,0.0025366968,-0.0024493448,0.00066205673,0.00067681423,0.0050650947,-0.0023014657,0.0026147054,-0.003346235,-0.0014295848,-0.0066439398,0.0025461456,-0.00067717256,0.005396868,-0.005167303,-0.0020541926,-0.002626843,-0.0012362637,-0.003148878,0.005183803,-0.001759992,-0.0006767893,-0.0030584903,-0.004162803,-0.0039884457,-0.00057033636,-0.00083638355,0.0030858163,0.0015541613,0.003830772,-0.013236476,0.011594123,0.0036264295,0.0022923155,-0.003315643,-0.003953698,0.0041430807,-0.0041681277,0.004663324,0.0027881726,0.005651079,0.0028560748,0.0023523346,-0.001889918,0.004168989,-0.008414506
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,0.002450102,0.005624989,-0.0028153928,0.0026616645,0.0015057884,0.0016324685,-0.003456547,-0.003680475,-0.0010934081,0.00032109208,0.00016860478,-0.0007206683,0.007089654,-0.003650125,7.947348e-05,0.00032281503,0.002555917,0.0034548286,0.00033662096,0.00267681,0.0028197756,0.004080301,0.0019386334,0.0069542984,0.0014173519,-0.0026136928,0.0009770796,0.0016400209,-0.0035499688,0.0027904846,0.0022569569,0.0023296494,0.00010989141,-0.0005796547,-0.0016651165,0.004867155,0.0016019009,0.0044902284,-0.003992051,0.00051191077,-0.0039508,-0.0010427879,-0.0010913312,9.328127e-06,-0.0027218394,0.0034616552,0.0011322945,-0.0016348455,-0.0011970401,0.011029448,0.0046533775,0.0040739323,0.00030815415,-0.0019482067,-0.0005543567,0.0030412446,0.0028776266,0.0018315674,0.0016735829,-0.0016094605,0.0018649572,-0.004218937,0.0019800067,-0.0069293603
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N,0.0034551555,0.005044475,-0.0035551088,0.00147198,-8.520484e-05,0.0028843018,-0.0009826142,-0.0034302317,-0.0030703936,0.0019098613,0.0023361575,-0.0027178093,0.0067744646,-0.0021827538,0.0009781234,-0.00015304983,0.0017444873,0.001214888,0.0008083023,0.002699992,0.001877117,0.005170133,0.00035367557,0.0074026147,-0.0014011525,-0.002772958,-0.00043360313,0.00045688357,-0.0010663625,0.0023201816,0.0026395668,0.0015823473,-0.00065121194,-0.0015573711,-0.0031902,0.004992863,0.0014899559,0.0031138053,-0.004210626,-0.0033298386,-0.006188919,-0.00049752905,-0.0019485867,-0.0031965505,0.0011561397,0.0005700141,0.0025186287,-0.0022950172,-0.002282272,0.009808566,0.0042111594,0.004636264,-0.0012431857,-0.0029897597,4.1938387e-05,0.0011067404,0.0013885759,0.0033630247,0.003091691,-0.0029898463,0.001578161,-0.0023936396,6.1344355e-05,-0.007916796
CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1,0.0032468336,0.0039630914,-0.0028389357,0.0010004318,0.0015258715,0.0006961273,-0.0035613598,-0.003327335,-0.002019953,-0.0010973429,-0.00069274567,-0.0023598338,0.0031850804,-0.0013776831,0.000448972,0.0016449485,0.0020511942,0.004390072,0.0026100567,0.0014822893,0.0022736592,0.0028340723,0.00050289393,0.0054665413,0.0012075789,-0.0014666659,0.0020857132,0.0021019415,-0.0028294474,0.0013130605,0.0025970319,0.004182251,0.0007517552,-0.0007124096,-0.0013130822,0.003653301,0.0001395382,0.004082814,-0.0045475494,0.00057025906,-0.0026380923,0.000600751,-0.0016928902,-0.001345057,-0.00040323427,0.0040589096,7.112138e-05,-0.0013025887,-0.0008741729,0.01143937,0.0029042056,0.0056904904,0.001324621,-0.0007773107,0.00038294494,0.002645344,0.0020858832,-0.00040066754,0.0022687055,-0.0027845548,0.0017478475,-0.001025036,0.0031085154,-0.0075489804
O=C1CCCC(=O)O1,0.00096659083,0.0057467017,-0.0010639671,0.0011725794,0.0032824632,0.00042498345,-0.0039999494,-0.0012720454,-0.0018839315,-0.0023928918,-0.003253445,-8.993718e-05,0.0049419366,-0.003008414,-0.0012727827,-0.00057538785,0.0012120595,0.0056028217,0.00014201179,0.002169488,0.005362278,0.0015330352,0.0006857456,0.006281864,0.0013468862,-0.0024297326,0.0016717263,0.003027388,-0.0025798678,0.0006608758,0.0019002971,0.0013105487,0.00065508904,-0.0007449086,0.0015632582,0.0038596354,0.0005936306,0.003495587,-0.0039290003,-0.000918,-0.0007921504,-0.00025190366,-0.0027440628,-0.0012011994,-0.0038369838,0.0038775047,7.44462e-05,0.0014207978,-0.0024105257,0.01171332,0.004242275,0.00506763,-0.0008901791,0.00051458087,-0.00092649274,0.0026758336,0.0029700156,-0.0020923754,-0.0012311451,-0.0023512403,0.0016407082,-0.0031702062,0.0038757678,-0.007096627
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,-0.00016271789,0.0033013886,-0.0017360179,0.0006742254,0.0011747014,0.00062398775,-0.0020263046,-0.0031245674,-0.002990028,-0.0021903608,-0.0015366115,-0.00026261708,0.0031902678,-0.0011131708,-0.0006857049,0.002616575,0.002807119,0.002477372,0.0015785685,0.00025007967,0.0011191647,0.002112832,-0.00014588516,0.0037613139,0.0014120135,-0.0017762417,0.0011940433,0.0037289732,-0.0008251779,-0.00018541049,0.00076541724,0.0033198418,-0.00052419864,-0.0014147251,-0.0003789405,0.0048995074,3.7364662e-06,0.0023383582,-0.0035645561,-0.0011951597,-0.0018374994,0.0008745049,-0.00055827387,-0.0024042763,0.0007360205,0.0022387896,-0.0009732777,-6.727688e-05,-0.00030220533,0.012476243,0.0010876609,0.00687914,0.0014170376,-0.0014542462,0.0014670407,0.001305175,0.0028849095,3.2745302e-06,0.00025285035,-0.0012899889,0.000744883,-1.5380792e-05,0.0029313685,-0.00670259
CC(C)(c1ccc(OCC(O)CN=[N+]=[N-])cc1)c1ccc(OCC(O)CN=[N+]=[N-])cc1,0.0003526872,0.0035124766,-0.001375718,0.001103152,-0.00018565916,0.00058322493,0.00030354038,-0.0016581371,-0.0036252392,-0.0009769546,-0.0033944827,0.0010878204,0.00426952,-0.0025088098,-8.626655e-05,0.0017824657,0.002726363,0.0011940487,-0.0014865948,0.0020321691,0.0022169538,0.002179848,0.00063459226,0.00513405,0.0017419942,-0.0015701633,-0.0014903947,0.004196196,0.0009631403,-0.000681703,-8.553499e-05,0.0020609386,-0.00012350595,-0.0011621402,-8.204882e-05,0.0053112824,-0.0007877741,0.0018179426,-0.0008537909,-0.0027216626,-0.0013459325,-0.00015944685,-0.0006343778,-0.0040944777,0.0011367039,0.002754366,-6.5349974e-05,0.00044375658,-0.0014302167,0.010841211,-5.86519e-05,0.0045184647,-7.378752e-05,-0.0019426355,0.00054575596,0.00045789732,0.00013261661,7.6720025e-05,-0.0014812611,0.00069016777,-0.00020401832,-0.0013464969,0.0034540165,-0.0067262677
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,-0.0014214655,0.004739534,-0.0016837427,0.0025492487,0.0019878447,0.0015984629,-0.003951963,-0.0018480611,-0.0027161557,-0.0034504412,-0.0041361516,-0.000510603,0.0040741675,-0.0020396318,-0.0021598097,0.00064570457,0.0036109313,0.0039023682,-0.00037036184,0.0013225945,0.002830645,0.00036287494,0.00035164668,0.0038813148,0.0017411057,-0.0022455691,-0.0009996842,0.005174487,-0.0028718114,0.0004576631,0.0004984848,0.0034894645,-0.00010288833,-4.992215e-05,0.0003060894,0.0041190777,-0.00079855695,0.0026098546,-0.003788488,-0.0015449328,0.0009291051,-0.0002763851,-0.001969777,-0.0019266251,-0.0021797977,0.0034473026,-0.00074213,0.00055158883,-0.0023497932,0.01100173,0.002153228,0.0045543094,-0.0007524602,0.00023817178,6.459467e-05,0.0049046823,0.0022037774,-0.0009943089,-0.0012834929,-0.00064568315,0.0019536135,-0.0020687291,0.003040201,-0.008148859
